Date,Max Temp (°C),Min Temp (°C),Rainfall (mm),Max Wind (km/h),City
2025-05-22,37.0,25.0,0.0,14.7,Delhi
2025-05-23,38.2,26.4,1.5,14.0,Delhi
2025-05-24,37.7,28.5,0.4,16.8,Delhi
2025-05-25,31.1,23.0,0.4,16.2,Delhi
2025-05-26,35.7,24.1,1.8,15.6,Delhi
2025-05-27,36.0,26.2,0.0,8.8,Delhi
2025-05-28,39.5,27.4,0.0,11.3,Delhi
2025-05-29,40.0,27.5,0.3,8.8,Delhi
2025-05-30,36.1,27.0,0.0,13.2,Delhi
2025-05-31,39.7,26.1,1.0,14.4,Delhi
2025-06-01,37.3,26.4,4.2,18.6,Delhi
2025-06-02,37.0,24.1,0.3,10.3,Delhi
2025-06-03,34.6,25.8,0.0,12.3,Delhi
2025-06-04,36.4,24.5,0.3,19.8,Delhi
2025-06-05,37.2,24.4,0.0,9.4,Delhi
2025-06-06,37.8,25.9,0.0,10.2,Delhi
2025-06-07,41.2,28.0,0.0,10.4,Delhi
2025-06-08,42.8,29.5,0.0,14.6,Delhi
2025-06-09,43.7,30.0,0.0,16.5,Delhi
2025-06-10,43.0,30.0,0.0,14.4,Delhi
2025-06-11,43.5,30.1,0.0,11.6,Delhi
2025-06-12,43.1,31.1,0.5,11.7,Delhi
2025-06-13,41.1,31.3,0.0,13.4,Delhi
2025-06-14,42.8,30.5,0.3,13.5,Delhi
2025-06-15,37.9,29.6,1.3,18.5,Delhi
2025-06-16,32.0,24.8,25.6,13.8,Delhi
2025-06-17,33.7,25.1,16.9,11.1,Delhi
2025-06-18,33.2,24.0,5.3,7.8,Delhi
2025-06-19,32.7,27.0,0.1,9.9,Delhi
2025-06-20,31.6,25.5,1.2,13.8,Delhi
2025-06-21,34.7,26.2,1.6,7.3,Delhi
2025-06-22,34.0,28.0,0.8,8.1,Delhi
2025-06-23,35.7,27.8,0.1,8.6,Delhi
2025-06-24,36.1,27.2,1.1,7.6,Delhi
2025-06-25,32.1,26.5,12.9,12.0,Delhi
2025-06-26,34.5,26.0,11.5,11.6,Delhi
2025-06-27,33.7,27.6,0.5,8.8,Delhi
2025-06-28,35.8,25.6,8.3,8.5,Delhi
2025-06-29,33.3,26.1,16.2,12.4,Delhi
2025-06-30,31.7,25.4,17.3,10.1,Delhi
2025-07-01,33.2,25.0,9.1,10.1,Delhi
2025-07-02,33.2,26.9,1.1,10.3,Delhi
2025-07-03,33.5,26.5,0.9,11.0,Delhi
2025-07-04,34.2,26.6,0.3,8.4,Delhi
2025-07-05,35.2,26.5,3.4,7.1,Delhi
2025-07-06,35.7,26.7,7.4,8.1,Delhi
2025-07-07,33.2,25.9,13.5,6.6,Delhi
2025-07-08,34.0,27.0,0.0,9.2,Delhi
2025-07-09,31.6,27.0,14.9,10.2,Delhi
2025-07-10,29.6,25.5,3.6,8.5,Delhi
2025-07-11,31.5,25.5,0.4,4.2,Delhi
2025-07-12,33.5,26.5,2.7,9.3,Delhi
2025-07-13,32.5,26.2,18.6,11.0,Delhi
2025-07-14,30.5,25.8,17.6,18.7,Delhi
2025-07-15,32.2,25.5,7.3,17.2,Delhi
2025-07-16,32.3,25.2,8.2,11.8,Delhi
2025-07-17,31.0,26.8,1.4,12.9,Delhi
2025-07-18,31.6,26.4,4.1,18.3,Delhi
2025-07-19,32.2,25.8,0.0,16.6,Delhi
2025-07-20,34.2,26.1,0.0,8.8,Delhi
2025-07-21,31.5,26.5,0.4,6.6,Delhi
2025-07-22,34.8,26.0,0.2,9.0,Delhi
2025-07-23,33.2,27.0,1.2,10.5,Delhi
2025-07-24,35.5,25.4,1.5,11.8,Delhi
2025-07-25,36.3,26.5,0.5,10.6,Delhi
2025-07-26,35.3,26.9,2.3,11.7,Delhi
2025-07-27,36.2,28.8,0.9,12.3,Delhi
2025-07-28,36.5,28.1,1.6,9.7,Delhi
2025-07-29,32.8,27.2,3.8,7.6,Delhi
2025-07-30,31.5,26.1,15.3,10.4,Delhi
2025-07-31,31.5,25.3,29.2,9.9,Delhi
2025-08-01,32.0,25.5,7.5,10.6,Delhi
2025-08-02,32.4,26.0,0.9,10.9,Delhi
2025-08-03,33.0,26.8,0.7,11.8,Delhi
2025-08-04,31.0,26.1,0.1,12.1,Delhi
2025-08-05,30.0,26.9,8.3,10.9,Delhi
2025-08-06,32.0,26.2,0.5,9.0,Delhi
2025-08-07,33.9,26.0,0.0,12.8,Delhi
2025-08-08,33.0,26.4,0.0,11.9,Delhi
2025-08-09,30.5,26.1,8.9,7.2,Delhi
2025-08-10,32.1,25.9,1.7,5.9,Delhi
2025-08-11,33.8,26.5,1.6,11.3,Delhi
2025-08-12,33.2,26.3,3.9,11.4,Delhi
2025-08-13,33.3,26.9,0.0,8.5,Delhi
2025-08-14,29.5,26.3,8.2,7.5,Delhi
2025-08-15,31.6,25.2,4.6,7.0,Delhi
2025-08-16,31.1,26.4,4.1,8.3,Delhi
2025-08-17,32.0,27.3,3.6,10.3,Delhi
2025-08-18,31.8,27.1,9.0,14.2,Delhi
2025-08-19,31.9,26.6,5.4,11.6,Delhi
2025-08-20,32.7,26.8,5.6,12.3,Delhi
2025-08-21,33.5,25.6,13.8,12.8,Delhi
2025-08-22,34.2,25.2,3.3,7.6,Delhi
2025-08-23,32.6,25.6,13.2,11.2,Delhi
2025-08-24,31.1,25.6,11.8,14.7,Delhi
2025-08-25,29.0,24.4,19.7,15.9,Delhi
2025-08-26,29.9,25.0,6.7,18.0,Delhi
2025-08-27,32.5,25.1,1.4,8.4,Delhi
2025-08-28,32.4,25.3,15.5,9.7,Delhi
2025-08-29,31.2,25.0,12.6,12.2,Delhi
2025-08-30,31.8,26.0,3.8,12.3,Delhi
2025-08-31,30.0,24.5,13.1,15.8,Delhi
2025-09-01,29.2,24.0,31.5,17.5,Delhi
2025-09-02,27.0,23.8,21.7,15.6,Delhi
2025-09-03,29.4,24.0,14.7,10.4,Delhi
2025-09-04,31.4,24.2,17.7,12.0,Delhi
2025-09-05,31.0,25.2,4.8,17.0,Delhi
2025-09-06,31.2,24.5,13.3,14.1,Delhi
2025-09-07,31.9,24.8,2.3,11.0,Delhi
2025-09-08,32.0,25.1,0.7,6.1,Delhi
2025-09-09,32.3,25.8,0.4,10.8,Delhi
2025-09-10,33.2,25.5,0.0,15.6,Delhi
2025-09-11,32.8,24.7,0.0,15.2,Delhi
2025-09-12,33.5,24.6,0.2,11.3,Delhi
2025-09-13,35.2,26.2,0.9,11.5,Delhi
2025-09-14,36.5,27.0,0.2,12.1,Delhi
2025-09-15,36.4,27.3,0.0,13.3,Delhi
2025-09-16,36.8,27.2,0.1,10.2,Delhi
2025-09-17,36.4,26.7,0.2,9.5,Delhi
2025-09-18,34.9,25.0,1.6,8.5,Delhi
2025-09-19,35.5,26.8,0.7,11.5,Delhi
2025-09-20,36.2,26.8,0.0,14.8,Delhi
2025-09-21,36.3,25.4,0.0,14.4,Delhi
2025-09-22,36.8,26.1,0.0,16.0,Delhi
2025-09-23,36.7,26.1,0.0,16.7,Delhi
2025-09-24,36.0,25.8,0.0,15.6,Delhi
2025-09-25,36.2,25.9,0.0,13.5,Delhi
2025-09-26,37.0,25.8,0.0,14.0,Delhi
2025-09-27,38.7,27.1,0.1,6.1,Delhi
2025-09-28,36.5,28.3,0.0,13.5,Delhi
2025-09-29,36.2,27.8,0.2,8.6,Delhi
2025-09-30,34.8,24.4,8.0,14.0,Delhi
2025-10-01,33.5,24.5,2.8,13.7,Delhi
2025-10-02,32.4,24.4,1.0,9.1,Delhi
2025-10-03,33.5,25.0,0.0,8.2,Delhi
2025-10-04,34.6,26.3,0.1,12.2,Delhi
2025-10-05,33.9,23.6,0.7,14.0,Delhi
2025-10-06,29.1,22.2,14.6,14.3,Delhi
2025-10-07,28.5,20.6,5.2,9.8,Delhi
2025-10-08,25.7,20.4,0.2,9.2,Delhi
2025-10-09,28.2,20.5,0.4,8.7,Delhi
2025-10-10,28.5,19.4,0.0,7.4,Delhi
2025-10-11,29.0,19.2,0.0,9.3,Delhi
2025-10-12,30.6,20.5,0.0,9.9,Delhi
2025-10-13,31.7,20.4,0.0,5.4,Delhi
2025-10-14,32.0,21.1,0.0,5.1,Delhi
2025-10-15,31.9,21.1,0.0,6.0,Delhi
2025-10-16,31.6,20.1,0.0,6.9,Delhi
2025-10-17,32.2,20.4,0.0,6.3,Delhi
2025-10-18,33.2,21.6,0.0,5.5,Delhi
2025-10-19,33.6,23.0,0.0,10.1,Delhi
2025-10-20,33.1,22.8,0.0,8.5,Delhi
2025-10-21,30.4,22.7,0.4,7.1,Delhi
2025-10-22,32.0,23.5,0.0,9.2,Delhi
2025-10-23,31.8,21.1,0.0,9.7,Delhi
2025-10-24,32.2,20.1,0.0,6.5,Delhi
2025-10-25,31.7,19.6,0.0,6.4,Delhi
2025-10-26,31.5,18.9,0.0,7.1,Delhi
2025-10-27,30.2,20.2,0.0,14.3,Delhi
2025-10-28,26.6,21.2,0.0,6.9,Delhi
2025-10-29,29.2,20.2,0.0,8.6,Delhi
2025-10-30,27.3,22.5,0.1,6.3,Delhi
2025-10-31,30.3,21.4,0.1,6.9,Delhi
2025-11-01,30.9,20.8,0.0,10.2,Delhi
2025-11-02,29.4,19.2,0.0,12.8,Delhi
2025-11-03,30.5,17.9,0.0,14.1,Delhi
2025-11-04,28.6,18.9,0.0,11.0,Delhi
2025-11-05,29.5,18.9,0.0,10.9,Delhi
2025-11-06,26.0,15.8,0.0,10.7,Delhi
2025-11-07,27.2,14.8,0.0,10.0,Delhi
2025-11-08,26.8,13.9,0.0,10.7,Delhi
2025-11-09,26.8,14.1,0.0,9.3,Delhi
2025-11-10,27.0,13.9,0.0,8.8,Delhi
2025-11-11,27.4,13.6,0.0,10.6,Delhi
2025-11-12,27.5,14.0,0.0,12.8,Delhi
2025-11-13,26.2,13.1,0.0,9.9,Delhi
2025-11-14,26.0,13.3,0.0,9.7,Delhi
2025-11-15,26.5,12.8,0.0,10.3,Delhi
2025-11-16,26.8,12.2,0.0,11.6,Delhi
2025-11-17,26.0,12.2,0.0,6.8,Delhi
2025-11-18,25.8,13.5,0.0,7.8,Delhi
2025-11-19,26.0,13.2,0.0,5.9,Delhi
2025-11-20,26.0,14.1,0.0,5.6,Delhi
2025-11-21,26.1,14.5,0.0,6.1,Delhi
2025-11-22,26.1,14.1,0.0,8.2,Delhi
2025-11-23,25.9,13.1,0.0,8.1,Delhi
2025-11-24,25.0,12.2,0.0,6.9,Delhi
2025-11-25,24.0,11.4,0.0,8.7,Delhi
2025-11-26,23.9,11.1,0.0,5.4,Delhi
2025-11-27,24.4,12.6,0.0,3.4,Delhi
2025-11-28,25.2,11.4,0.0,7.7,Delhi
2025-11-29,25.9,13.6,0.0,11.5,Delhi
2025-11-30,23.5,11.7,0.0,12.9,Delhi
2025-12-01,24.3,9.9,0.0,6.5,Delhi
2025-12-02,25.2,12.6,0.0,7.5,Delhi
2025-12-03,22.9,10.2,0.0,10.4,Delhi
2025-12-04,21.9,9.8,0.0,10.5,Delhi
2025-12-05,21.8,8.6,0.0,7.5,Delhi
2025-12-06,23.5,10.2,0.0,12.9,Delhi
2025-12-07,24.1,10.7,0.0,10.4,Delhi
2025-12-08,25.2,12.1,0.0,12.6,Delhi
2025-12-09,24.5,11.6,0.0,12.7,Delhi
2025-12-10,24.0,11.8,0.0,10.3,Delhi
2025-12-11,24.6,10.8,0.0,10.4,Delhi
2025-12-12,24.4,10.4,0.0,5.6,Delhi
2025-12-13,24.5,12.7,0.0,4.5,Delhi
2025-12-14,24.1,11.2,0.0,4.5,Delhi
2025-12-15,23.3,10.5,0.0,8.3,Delhi
2025-12-16,23.3,11.6,0.0,11.7,Delhi
2025-12-17,23.8,11.4,0.0,10.5,Delhi
2025-12-18,22.5,11.6,0.0,8.3,Delhi
2025-12-19,21.9,11.2,0.0,7.7,Delhi
2025-12-20,21.8,9.5,0.0,6.9,Delhi
2025-12-21,20.4,10.7,0.0,6.0,Delhi
2025-12-22,21.3,11.4,0.0,5.2,Delhi
2025-12-23,23.0,11.6,0.0,10.4,Delhi
2025-12-24,21.1,11.6,0.0,12.1,Delhi
2025-12-25,21.0,9.2,0.0,8.0,Delhi
2025-12-26,21.0,9.9,0.0,8.4,Delhi
2025-12-27,20.5,9.7,0.0,7.6,Delhi
2025-12-28,20.5,9.4,0.0,6.3,Delhi
2025-12-29,19.9,10.6,0.0,5.6,Delhi
2025-12-30,20.4,9.6,0.0,7.6,Delhi
2025-12-31,19.4,9.1,0.0,11.2,Delhi
